Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SD_CHAOSBOLT,,Target takes a moderate amount of damage that ignores 50% of its {STAT_defense}.,対象に中程度のダメージを与え、{STAT_defense}の50%を無視する。,"Ziel erleidet eine moderate Menge Schaden, der 50% seiner {STAT_defense} ignoriert.",La cible subit une quantité modérée de dégâts qui ignore 50% de sa {STAT_defense}.,El objetivo recibe una cantidad moderada de daño que ignora el 50% de su {STAT_defense}.,O alvo recebe uma quantidade moderada de dano que ignora 50% de sua {STAT_defense}.,"Цель получает умеренный урон, игнорирующий 50% её {STAT_defense}.",Il bersaglio subisce una quantità moderata di danni che ignora il 50% della sua {STAT_defense}.,目標受到中等程度的傷害，無視其50%的{STAT_defense}。,目标受到中量伤害，无视其50%的{STAT_defense}。,대상은 {STAT_defense}의 50%를 무시하는 중간 정도의 피해를 입습니다.,"Cel otrzymuje umiarkowane obrażenia, które ignorują 50% jego {STAT_defense}.","Ціль отримує помірну кількість пошкоджень, які ігнорують 50% її {STAT_defense}.",Doelwit krijgt een gemiddelde hoeveelheid schade die 50% van zijn {STAT_defense} negeert.,"Hedef, {STAT_defense} değerinin %50'sini görmezden gelen orta miktarda hasar alır."
L_SN_CHAOSCHANNELING,,Chaos Channeling,カオスチャネリング,Chaos-Kanalisierung,Canalisation du Chaos,Canalización del Caos,Canalização do Caos,Проводник Хаоса,Canalizzazione del Caos,混沌引導,混沌引导,혼돈 전달,Kanalizacja Chaosu,Каналізація Хаосу,Chaos Kanalisatie,Kaos Kanalize Etme
L_SD_CHAOSCHANNELING,,Target is afflicted with 3 random debuffs.,対象はランダムな3つの弱体効果を受ける。,Ziel wird mit 3 zufälligen Schwächungen belegt.,La cible est affligée de 3 affaiblissements aléatoires.,El objetivo es afligido con 3 debuffs aleatorios.,O alvo é afligido com 3 debuffs aleatórios.,Цель поражена 3 случайными дебаффами.,Il bersaglio è afflitto da 3 debuff casuali.,目標受到3個隨機減益效果影響。,目标被施加3个随机减益。,대상은 무작위 디버프 3개에 걸립니다.,Cel zostaje dotknięty 3 losowymi osłabieniami.,Ціль вражена 3 випадковими дебафами.,Doelwit wordt getroffen door 3 willekeurige verzwakkingen.,Hedef 3 rastgele zayıflatıcı etkiye maruz kalır.
L_SN_CHAOSMASTERY,,Chaos Mastery,カオスマスタリー,Chaosbeherrschung,Maîtrise du Chaos,Maestría del Caos,Maestria do Caos,Мастерство Хаоса,Maestria del Caos,混沌精通,混沌掌控,혼돈 숙련,Mistrzostwo Chaosu,Майстерність Хаосу,Chaosbeheersing,Kaos Ustalığı
L_SD_CHAOSMASTERY,,Your creatures gain a moderate amount of {STAT_attack} and {CONDNAME_BUFF_SAVAGE}.,あなたの生物は適度な量の{STAT_attack}と{CONDNAME_BUFF_SAVAGE}を獲得します。,Deine Kreaturen erhalten eine moderate Menge an {STAT_attack} und {CONDNAME_BUFF_SAVAGE}.,Vos créatures gagnent une quantité modérée de {STAT_attack} et {CONDNAME_BUFF_SAVAGE}.,Tus criaturas ganan una cantidad moderada de {STAT_attack} y {CONDNAME_BUFF_SAVAGE}.,Suas criaturas ganham uma quantidade moderada de {STAT_attack} e {CONDNAME_BUFF_SAVAGE}.,Ваши существа получают умеренное количество {STAT_attack} и {CONDNAME_BUFF_SAVAGE}.,Le tue creature ottengono una quantità moderata di {STAT_attack} e {CONDNAME_BUFF_SAVAGE}.,你的生物獲得適量的{STAT_attack}和{CONDNAME_BUFF_SAVAGE}。,你的生物获得中量{STAT_attack}和{CONDNAME_BUFF_SAVAGE}。,당신의 생물들이 적당한 양의 {STAT_attack}과 {CONDNAME_BUFF_SAVAGE}를 얻습니다.,Twoje stworzenia zyskują umiarkowaną ilość {STAT_attack} i {CONDNAME_BUFF_SAVAGE}.,Ваші істоти отримують помірну кількість {STAT_attack} та {CONDNAME_BUFF_SAVAGE}.,Je wezens krijgen een gemiddelde hoeveelheid {STAT_attack} en {CONDNAME_BUFF_SAVAGE}.,Yaratıkların orta miktarda {STAT_attack} ve {CONDNAME_BUFF_SAVAGE} kazanır.
L_SN_CHAOSSPHERES,,Chaos Spheres,カオススフィア,Chaoskugeln,Sphères du Chaos,Esferas del Caos,Esferas do Caos,Сферы Хаоса,Sfere del Caos,混沌晶球,混沌球,혼돈의 구체,Sfery Chaosu,Сфери Хаосу,Chaossferen,Kaos Küreleri
L_SD_CHAOSSPHERES,,Target's Spell Gems are Sealed for the rest of the battle.,対象の魔石は戦闘終了まで封印される。,Zielzaubersteine sind für den Rest des Kampfes versiegelt.,Les Gemmes de Sort de la cible sont Scellées pour le reste du combat.,Los Gemas de Hechizo del objetivo quedan Selladas por el resto de la batalla.,Os Cristais de Magia do alvo são Selados pelo resto da batalha.,Камни Заклинаний цели Запечатаны до конца боя.,I bersagli di Gemme Magiche sono Sigillati per il resto della battaglia.,目標的法術寶石在戰鬥剩餘時間內被封印。,目标的法术宝石在战斗剩余时间内被封印。,대상의 주문 보석이 전투가 끝날 때까지 봉인됩니다.,Kamienie Czarów celu są Zapieczętowane do końca walki.,Магічні Самоцвіти цілі запечатані до кінця бою.,Doelwit's Spreukstenen zijn Verzegeld voor de rest van het gevecht.,Hedefin Büyü Taşları savaşın geri kalanı boyunca Mühürlenir.
L_SN_CHAOSRIFT,,Chaos Rift,カオスリフト,Chaosriss,Faille du Chaos,Fisura del Caos,Fenda do Caos,Разлом Хаоса,Fenditura del Caos,混沌裂隙,混沌裂隙,혼돈의 균열,Szczelina Chaosu,Розлом Хаосу,Chaosscheur,Kaos Yarığı
L_SD_CHAOSRIFT,,Your creatures gain a random trait.,味方のクリーチャーはランダムな特性を獲得する。,Deine Kreaturen erhalten eine zufällige Merkmal.,Vos créatures obtiennent un trait aléatoire.,Tus criaturas obtienen un rasgo aleatorio.,Suas criaturas ganham uma característica aleatória.,Ваши существа получают случайную особенность.,Le tue creature ottengono un tratto casuale.,你的生物獲得一個隨機特質。,你的生物获得一个随机特性。,당신의 생물들이 무작위 특성을 획득합니다.,Twoje stworzenia zyskują losową cechę.,Ваші істоти отримують випадкову рису.,Je wezens krijgen een willekeurige eigenschap.,Yaratıkların rastgele bir özellik kazanır.
L_SN_CHARMOFLIFE,,Charm of Life,生命の魅力,Amulett des Lebens,Charme de Vie,Amuleto de Vida,Amuleto da Vida,Амулет Жизни,Amuleto della Vita,生命魅力,生命之咒,생명의 부적,Amulet Życia,Чари Життя,Charme van het Leven,Yaşam Tılsımı
L_SD_CHARMOFLIFE,,"Your creatures gain a moderate amount of {STAT_attack}, {STAT_speed}, and Maximum {STAT_health}.",味方の生物は{STAT_attack}、{STAT_speed}、最大{STAT_health}が適度に上昇する。,"Deine Kreaturen erhalten eine moderate Menge an {STAT_attack}, {STAT_speed} und maximalem {STAT_health}.","Vos créatures gagnent une quantité modérée de {STAT_attack}, {STAT_speed} et de {STAT_health} maximum.","Tus criaturas ganan una cantidad moderada de {STAT_attack}, {STAT_speed} y {STAT_health} máximo.","Suas criaturas ganham uma quantidade moderada de {STAT_attack}, {STAT_speed} e {STAT_health} Máximo.","Ваши существа получают умеренное количество {STAT_attack}, {STAT_speed} и максимального {STAT_health}.","Le tue creature ottengono una quantità moderata di {STAT_attack}, {STAT_speed} e {STAT_health} Massimi.",你的生物獲得適量的{STAT_attack}、{STAT_speed}和最大{STAT_health}。,你的生物获得中量{STAT_attack}、{STAT_speed}和最大{STAT_health}。,"당신의 생물들이 적당한 양의 {STAT_attack}, {STAT_speed}, 그리고 최대 {STAT_health}를 얻습니다.","Twoje stworzenia zyskują umiarkowaną ilość {STAT_attack}, {STAT_speed} i maksymalnego {STAT_health}.","Ваші істоти отримують помірну кількість {STAT_attack}, {STAT_speed} та максимального {STAT_health}.","Je wezens krijgen een gemiddelde hoeveelheid {STAT_attack}, {STAT_speed} en Maximale {STAT_health}.","Yaratıkların orta miktarda {STAT_attack}, {STAT_speed} ve Maksimum {STAT_health} kazanır."
L_SN_CLOUDBEAM,,Cloud Beam,クラウドビーム,Wolkenstrahl,Rayon Nuageux,Rayo de Nube,Raio de Nuvem,Луч Облака,Raggio di Nube,雲光束,云光束,구름 광선,Promień Chmury,Хмарний Промінь,Wolkenstraal,Bulut Işını
L_SD_CLOUDBEAM,,"Random enemies take a small amount of damage continuously. After each enemy takes damage, the spell has a 20% chance to end.",ランダムな敵が継続的に少量のダメージを受ける。敵がダメージを受けるたびに、この呪文は20%の確率で終了する。,"Zufällige Gegner erleiden kontinuierlich geringen Schaden. Nachdem ein Gegner Schaden erlitten hat, besteht eine 20% Chance, dass der Zauber endet.","Les ennemis aléatoires subissent continuellement une petite quantité de dégâts. Après que chaque ennemi subit des dégâts, le sort a 20% de chances de se terminer.","Los enemigos aleatorios reciben una pequeña cantidad de daño continuamente. Después de que cada enemigo recibe daño, el hechizo tiene un 20% de probabilidad de terminar.","Inimigos aleatórios recebem uma pequena quantidade de dano continuamente. Após cada inimigo receber dano, o feitiço tem 20% de chance de terminar.","Случайные враги непрерывно получают небольшой урон. После получения урона каждым врагом, заклинание имеет 20% шанс завершиться.","I nemici casuali subiscono continuamente una piccola quantità di danno. Dopo che ogni nemico subisce danno, l'incantesimo ha una probabilità del 20% di terminare.",隨機敵人持續受到少量傷害。每個敵人受到傷害後，此法術有20%的機率結束。,随机敌人持续受到少量伤害。每当敌人受到此法术的伤害后，此法术有20%的几率结束。,"무작위 적들이 지속적으로 소량의 피해를 입습니다. 각 적이 피해를 입은 후, 주문이 종료될 확률이 20%입니다.","Losowi wrogowie otrzymują niewielkie obrażenia w sposób ciągły. Po otrzymaniu obrażeń przez każdego wroga, czar ma 20% szans na zakończenie.","Випадкові вороги постійно отримують невелику кількість пошкоджень. Після того, як кожен ворог отримує пошкодження, є 20% шанс, що заклинання закінчиться.","Willekeurige vijanden krijgen voortdurend een kleine hoeveelheid schade. Nadat elke vijand schade heeft opgelopen, heeft de spreuk 20% kans om te eindigen.","Rastgele düşmanlar sürekli olarak az miktarda hasar alır. Her düşman hasar aldıktan sonra, büyünün sona erme olasılığı %20'dir."
L_SN_CLOUDOFEMBERS,,Cloud of Embers,燃えがらの雲,Wolke der Glut,Nuage de Braises,Nube de Brasas,Nuvem de Brasas,Облако Углей,Nube di Braci,餘燼之雲,余烬之云,잔불 구름,Chmura Żaru,Хмара Жарин,Wolk van Sintels,Kor Bulutu
L_SD_CLOUDOFEMBERS,,Enemies take a small amount of damage plus 10% for how low they are on the {TIMELINE}.,敵は少量のダメージを受け、さらに{TIMELINE}上で後方にいるほど10％のダメージが追加される。,"Feinde erleiden einen geringen Schaden plus 10% je nachdem, wie weit unten sie auf der {TIMELINE} stehen.",Les ennemis subissent une petite quantité de dégâts plus 10% selon leur position basse sur la {TIMELINE}.,Los enemigos reciben una pequeña cantidad de daño más un 10% según lo bajo que estén en la {TIMELINE}.,Inimigos recebem uma pequena quantidade de dano mais 10% com base em quão baixos eles estão na {TIMELINE}.,"Враги получают небольшой урон плюс 10% в зависимости от того, насколько низко они находятся на {TIMELINE}.",I nemici subiscono una piccola quantità di danno più il 10% in base a quanto sono indietro sulla {TIMELINE}.,敵人受到少量傷害，再加上根據他們在{TIMELINE}上位置之低而增加的10%傷害。,敌人受到少量伤害，其在{TIMELINE}上每往后一位，伤害增加10%。,"적들은 소량의 피해를 입고, {TIMELINE}에서 얼마나 낮은 위치에 있는지에 따라 10%의 추가 피해를 입습니다.","Wrogowie otrzymują niewielkie obrażenia plus 10% za to, jak nisko znajdują się na {TIMELINE}.","Вороги отримують невелику кількість шкоди плюс 10% залежно від того, наскільки низько вони знаходяться на {TIMELINE}.",Vijanden krijgen een kleine hoeveelheid schade plus 10% voor hoe laag ze staan op de {TIMELINE}.,Düşmanlar az miktarda hasar alır ve {TIMELINE} üzerinde ne kadar gerideyse %10 daha fazla hasar alır.
L_SN_CONFUSION,,Confusion,混乱,Verwirrung,Confusion,Confusión,Confusão,Смятение,Confusione,混亂,困惑,혼란,Dezorientacja,Сум'яття,Verwarring,Şaşkınlık
L_SD_CONFUSION,,Each enemy has a 50% chance to be afflicted with {CONDNAME_DEBUFF_CONFUSED}.,各敵には{CONDNAME_DEBUFF_CONFUSED}状態になる確率が50%あります。,"Jeder Gegner hat eine 50% Chance, von {CONDNAME_DEBUFF_CONFUSED} betroffen zu werden.",Chaque ennemi a 50% de chances d'être affligé par {CONDNAME_DEBUFF_CONFUSED}.,Cada enemigo tiene un 50% de probabilidad de ser afligido con {CONDNAME_DEBUFF_CONFUSED}.,Cada inimigo tem 50% de chance de ser afligido com {CONDNAME_DEBUFF_CONFUSED}.,У каждого врага есть 50% шанс получить {CONDNAME_DEBUFF_CONFUSED}.,Ogni nemico ha il 50% di possibilità di essere afflitto da {CONDNAME_DEBUFF_CONFUSED}.,每個敵人有 50% 的機率被賦予{CONDNAME_DEBUFF_CONFUSED}狀態。,每个敌人有50%几率被施加{CONDNAME_DEBUFF_CONFUSED}。,각 적은 50% 확률로 {CONDNAME_DEBUFF_CONFUSED}에 걸립니다.,Każdy wróg ma 50% szansy na otrzymanie {CONDNAME_DEBUFF_CONFUSED}.,Кожен ворог має 50% шанс отримати {CONDNAME_DEBUFF_CONFUSED}.,Elke vijand heeft 50% kans om getroffen te worden door {CONDNAME_DEBUFF_CONFUSED}.,Her düşmanın %50 ihtimalle {CONDNAME_DEBUFF_CONFUSED} etkisine maruz kalma şansı vardır.
L_SN_CONSECRATION,,Consecration,聖別,Weihe,Consécration,Consagración,Consagração,Освящение,Consacrazione,聖化,祝圣,축성,Konsekracja,Освячення,Consecratie,Kutsama
L_SD_CONSECRATION,,Enemies take a small amount of damage and the caster recovers a large amount of {STAT_health}.,敵に少量のダメージを与え、詠唱者は大量の{STAT_health}を回復する。,Feinde erleiden eine geringe Menge Schaden und der Zauberwirker erhält eine große Menge {STAT_health} zurück.,Les ennemis subissent une petite quantité de dégâts et le lanceur récupère une grande quantité de {STAT_health}.,Los enemigos reciben una pequeña cantidad de daño y el lanzador recupera una gran cantidad de {STAT_health}.,Inimigos recebem uma pequena quantidade de dano e o conjurador recupera uma grande quantidade de {STAT_health}.,"Враги получают небольшой урон, а заклинатель восстанавливает большое количество {STAT_health}.",I nemici subiscono una piccola quantità di danni e l'incantatore recupera una grande quantità di {STAT_health}.,敵人受到少量傷害，施法者恢復大量{STAT_health}。,敌人受到少量伤害，施法者恢复大量{STAT_health}。,적들은 소량의 피해를 입고 시전자는 대량의 {STAT_health}를 회복합니다.,"Wrogowie otrzymują niewielkie obrażenia, a rzucający zaklęcie odzyskuje dużą ilość {STAT_health}.","Вороги отримують невелику кількість пошкоджень, а заклинач відновлює велику кількість {STAT_health}.",Vijanden krijgen een kleine hoeveelheid schade en de gebruiker herstelt een grote hoeveelheid {STAT_health}.,Düşmanlar az miktarda hasar alır ve büyü yapan kişi büyük miktarda {STAT_health} kazanır.
