Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SKIN_LAMIA,,Lamia,ラミア,Lamia,Lamia,Lamia,Lâmia,Ламия,Lamia,拉彌亞,拉弥亚,라미아,Lamia,Ламія,Lamia,Lamia
L_SKIN_MERMAID,,Mermaid,マーメイド,Meerjungfrau,Sirène,Sirena,Sereia,Русалка,Sirena,人魚,人鱼,인어,Syrena,Русалка,Zeemeermin,Denizkızı
L_SKIN_NUWA,,Nu Wa,ヌワ,Nu Wa,Nu Wa,Nu Wa,Nu Wa,Нюй-ва,Nu Wa,女媧,女娲,여와,Nu Wa,Нюй Ва,Nu Wa,Nu Wa
L_SKIN_ANCIENTMEDUSA,,Ancient Medusa,古代メデューサ,Uralte Medusa,Méduse Antique,Medusa Antigua,Medusa Ancestral,Древняя Медуза,Medusa Antica,遠古美杜莎,远古美杜莎,고대 메두사,Starożytna Meduza,Древня Медуза,Antieke Medusa,Antik Medusa
L_SKIN_NAGA,,Naga,ナーガ,Naga,Naga,Naga,Naga,Нага,Naga,納迦,娜迦,나가,Naga,Нага,Naga,Naga
L_SKIN_WIZARD,,Wizard,魔法使い,Magier,Mage,Mago,Mago,Волшебник,Mago,法師,巫师,마법사,Czarodziej,Чарівник,Tovenaar,Büyücü
L_SKIN_BLACKKNIGHT,,Black Knight,黒騎士,Schwarzer Ritter,Chevalier Noir,Caballero Negro,Cavaleiro Negro,Чёрный Рыцарь,Cavaliere Nero,黑騎士,黑骑士,흑기사,Czarny Rycerz,Чорний Лицар,Zwarte Ridder,Kara Şövalye
L_SKIN_STREETPUNK,,Street Punk,ストリートパンク,Straßenpunk,Voyou des rues,Pandillero Callejero,Punk de Rua,Уличный панк,Teppista,街頭混混,街头混混,길거리 깡패,Miejski Punk,Вуличний панк,Straatpunk,Sokak Serserisi
L_SKIN_BLACKHOLE,,Black Hole,ブラックホール,Schwarzes Loch,Trou Noir,Agujero Negro,Buraco Negro,Чёрная дыра,Buco Nero,黑洞,黑洞,블랙홀,Czarna Dziura,Чорна діра,Zwart Gat,Kara Delik
L_SKIN_BOOKOFCURSES,,Book of Curses,呪いの書,Buch der Flüche,Livre des Malédictions,Libro de Maldiciones,Livro de Maldições,Книга Проклятий,Libro delle Maledizioni,詛咒之書,诅咒之书,저주의 서,Księga Klątw,Книга Проклять,Boek der Vloeken,Lanetler Kitabı
L_SKIN_ROYALGUARD,,Royal Guard,王室護衛,Königliche Garde,Garde Royale,Guardia Real,Guarda Real,Королевская Стража,Guardia Reale,皇家衛士,皇家守卫,왕실 경비대,Gwardia Królewska,Королівська Варта,Koninklijke Garde,Kraliyet Muhafızı
L_SKIN_MASTER,,Master,マスター,Meister,Maître,Maestro,Mestre,Мастер,Maestro,大師,大师,마스터,Mistrz,Майстер,Meester,Usta
L_SKIN_HAZMAT,,Hazmat,ハズマット,Gefahrgut,Hazmat,Hazmat,Traje de Proteção,Химзащита,Tuta protettiva,防護服,防化服,방호복,Kombinezon ochronny,Захисний костюм,Hazmat,Tehlikeli Madde
L_SKIN_GRAVEN,,Graven,グレイヴン,Graven,Gravé,Graven,Graven,Грейвен,Graven,墓碑,坟墓,그레이븐,Graven,Гравен,Graven,Kazınmış
L_SKIN_PYRE,,Pyre,焔火,Scheiterhaufen,Bûcher,Pira,Pira,Костер,Pira,聖火,火焰,불꽃,Stos,Вогнище,Brandstapel,Ateş Çukuru
L_SKIN_CHAOSAXE,,Chaos Axe,カオスアックス,Chaosaxt,Hache du Chaos,Hacha del Caos,Machado do Caos,Топор Хаоса,Ascia del Caos,混沌之斧,混沌战斧,혼돈의 도끼,Topór Chaosu,Сокира Хаосу,Chaosbijl,Kaos Baltası
L_SKIN_DEATHMACE,,Death Mace,デスメイス,Todesstreitkolben,Masse de la Mort,Maza de la Muerte,Maça da Morte,Булава Смерти,Mazza della Morte,死亡重錘,死亡钉锤,죽음의 철퇴,Kosa Śmierci,Коса Смерті,Doodknots,Ölüm Topuzu
L_SKIN_LIFESWORD,,Life Sword,生命の剣,Lebensschwert,Épée de Vie,Espada de Vida,Espada da Vida,Меч Жизни,Spada della Vita,生命之劍,生命之剑,생명의 검,Miecz Życia,Меч Життя,Levenszwaard,Yaşam Kılıcı
L_SKIN_NATUREBOW,,Nature Bow,ネイチャーボウ,Naturbogen,Arc de la Nature,Arco de la Naturaleza,Arco da Natureza,Лук Природы,Arco della Natura,自然之弓,自然之弓,자연의 활,Łuk Natury,Лук Природи,Natuurboog,Doğa Yayı
L_SKIN_SORCERYSTAFF,,Sorcery Staff,魔術の杖,Zauberstab,Bâton de Sorcellerie,Bastón de Hechicería,Cajado de Feitiçaria,Посох колдовства,Bastone della Stregoneria,巫術法杖,巫术法杖,마법 지팡이,Kostur Czarnoksięstwa,Посох чаклунства,Toverstaff,Büyücülük Asası
L_SKIN_PEEP,,Peep,ピープ,Pieps,Piou,Pío,Espiar,Пип,Sbirciare,偷看,叽叽鸡,엿보기,Pip,Піп,Piep,Cik
L_SKIN_FRESHGAME,,Fresh Game,新規ゲーム,Neues Spiel,Nouvelle Partie,Juego Nuevo,Jogo Novo,Новая игра,Partita Nuova,全新遊戲,野味,새로운 게임,Nowa Gra,Нова Гра,Nieuw Spel,Yeni Oyun
L_SKIN_ROCKCANDY,,Rock Candy,ロックキャンディ,Steinsüßigkeit,Sucre d'orge,Caramelo de Roca,Doce de Pedra,Леденец,Caramella di Roccia,岩石糖果,硬糖,돌사탕,Cukrowa Skała,Льодяник,Suikersnoep,Taş Şeker
L_SKIN_SOFTSERVE,,Soft Serve,ソフトクリーム,Softeis,Glace Italienne,Helado Suave,Sorvete Cremoso,Мягкое мороженое,Gelato Soft,霜淇淋,软冰淇淋,소프트 아이스크림,Lody włoskie,М'яке морозиво,Softijs,Yumuşak Dondurma
L_SKIN_DREAMSICLE,,Dreamsicle,ドリームシクル,Traumstängel,Rêveglaçon,Ensueñelado,Sonholito,Дримсикл,Sognoghiacciolo,夢幻冰棒,梦境冰棒,드림시클,Lodowy Sen,Мрійливе морозиво,Droomijsje,Rüya Dondurması
L_SKIN_DEVILLED,,Devilled,デビルド,Teuflisch,Diabolique,Endiablado,Demoníaco,Дьявольский,Diavolesco,惡魔化,魔鬼辣,악마화된,Diabelski,Диявольський,Duivels,Şeytani
L_SKIN_RUMSOAKED,,Rumsoaked,酒浸し,Rumgetränkt,Imbibé,Empapado en ron,Encharcado de Rum,Пропитанный ромом,Inzuppato di rum,酒醺,朗姆风味,술에 취한,Przepity,П'яний,Rumgedrenkt,Şarap Emmiş
L_SKIN_CRUNCHY,,Crunchy,カリカリ,Knusprig,Croustillant,Crujiente,Crocante,Хрустящий,Croccante,酥脆的,嘎嘣脆,바삭바삭한,Chrupiący,Хрусткий,Knapperig,Çıtır
L_SKIN_SUNDRIED,,Sun Dried,日干し,Sonnengetrocknet,Séché au Soleil,Sol Seco,Sol Seco,Высушенный на солнце,Essiccato al Sole,曬乾,晒干,햇볕에 말린,Wysuszony na słońcu,Висушене на сонці,Zongedroogd,Güneşte Kurutulmuş
L_SKIN_FRUITY,,Fruity,フルーティー,Fruchtig,Fruité,Afrutado,Frutado,Фруктовый,Fruttato,果味的,果缤纷,과일향의,Owocowy,Фруктовий,Fruitig,Meyveli
L_SKIN_BONEBROTH,,Bone Broth,骨のスープ,Knochenbrühe,Bouillon d'os,Caldo de Huesos,Caldo de Ossos,Костный бульон,Brodo d'Ossa,骨湯,骨汤,뼈 육수,Wywar z kości,Кістковий бульйон,Bottenbouillon,Kemik Suyu
L_SKIN_SMOOTHIE,,Smoothie,スムージー,Smoothie,Smoothie,Batido,Smoothie,Смузи,Frullato,冰沙,冰沙,스무디,Koktajl,Смузі,Smoothie,Smoothie
L_SKIN_FOODPOISONING,,Food Poisoning,食中毒,Lebensmittelvergiftung,Intoxication Alimentaire,Intoxicación Alimentaria,Intoxicação Alimentar,Пищевое отравление,Avvelenamento da Cibo,食物中毒,食物中毒,식중독,Zatrucie Pokarmowe,Харчове отруєння,Voedselvergiftiging,Gıda Zehirlenmesi
L_SKIN_ANGELFOOD,,Angel Food,エンジェルフード,Engelsspeise,Nourriture Angélique,Comida de Ángel,Comida de Anjo,Ангельская Пища,Cibo Angelico,天使蛋糕,天使圣餐,천사의 양식,Anielski Pokarm,Ангельська Їжа,Engelenvoedsel,Melek Yemeği
L_SKIN_IT'S!@#$INGRAW,,IT'S !@#$ING RAW,生焼けだ、くそったれ！,ES IST VERDAMMT ROH,C'EST !@#$EMENT CRU,ESTÁ !@#$ING CRUDO,ESTÁ !@#$AMENTE CRU,ЭТО !@#$ИНГ СЫРОЕ,È MALEDETTAMENTE CRUDO,這是!@#$的生的,这!@#$是生的,아직도 !@#$하게 날것이다,TO JEST !@#$ING SUROWE,ЦЕ !@#$ИНА СИРІСТЬ,HET IS !@#$ING RAUW,ÇOK @#$%İN HAM
L_SKIN_MYSTERYMEAL,,Mystery Meal,ミステリーミール,Mysteriöse Mahlzeit,Repas Mystère,Comida Misteriosa,Refeição Misteriosa,Загадочное Блюдо,Pasto Misterioso,神秘餐點,神秘佳肴,미스터리 식사,Tajemniczy Posiłek,Таємнича Страва,Mysterieuze Maaltijd,Gizemli Yemek
L_SKIN_ARRABIATA,,Arrabiata,アラビアータ,Arrabiata,Arrabiata,Arrabiata,Arrabiata,Аррабиата,Arrabiata,阿拉比亞塔,愤怒辣酱,아라비아타,Arrabiata,Арабіата,Arrabiata,Arrabiata
L_SKIN_HARDBOILED,,Hard Boiled,ハードボイルド,Hartgesotten,Dur à Cuire,Duro de Pelar,Durão,Крутой детектив,Duro a Morire,硬漢風格,全熟,하드보일드,Twardziel,Крутий Детектив,Hard Boiled,Sert Kafalı
L_SKIN_STARGAZY,,Stargazy,スターゲイジー,Sterngucker,Stargazy,Stargazy,Stargazy,Старгейзи,Stargazy,星空凝視,仰望星空,별바라기,Stargazy,Зоряний погляд,Stargazy,Stargazy
L_SKIN_EXTRASPICY,,Extra Spicy,激辛,Extra scharf,Extra épicé,Extra Picante,Extra Picante,Очень острый,Extra Piccante,超級辣,特级辣,매우 매운,Ekstra Ostre,Екстра гострий,Extra Pittig,Ekstra Acılı
L_SKIN_DESSERT,,Dessert,デザート,Nachtisch,Dessert,Postre,Sobremesa,Десерт,Dessert,甜點,小甜点,디저트,Deser,Десерт,Dessert,Tatlı
L_SKIN_SAUCERER,,Saucerer,ソーサラー,Saucerer,Saucier,Saucerero,Molheiro,Соусомаг,Sauciere,醬汁師,托碟术士,소스러,Czarownik,Соусьє,Sausmagi,Sosçu
L_SKIN_SINGULARALAKADAN,,Singular Alakadan,シングラー・アラカダン,Singulärer Alakadan,Alakadan Singulier,Alakadan Singular,Alakadan Singular,Сингулярный Алакадан,Alakadan Singolare,獨特的阿拉卡丹,奇异阿拉卡丹,단일 알라카단,Osobliwy Alakadan,Сингулярний Алакадан,Enkelvoudige Alakadan,Tekil Alakadan
L_SKIN_SINGULARAJABIRKU,,Singular Aja Birku,シングラー・アジャ・ビルク,Singulärer Aja Birku,Aja Birku Singulier,Aja Birku Singular,Singular Aja Birku,Сингулярная Аджа Бирку,Aja Birku Singolare,獨特的阿迦·比爾庫,奇异阿贾·比尔库,단일 아자 비르쿠,Osobliwy Aja Birku,Сингулярна Аджа Бірку,Enkelvoudige Aja Birku,Tekil Aja Birku
L_SKIN_SINGULAREMLAI,,Singular Emlai,シングラー・エムライ,Singulärer Emlai,Emlai Singulier,Emlai Singular,Emlai Singular,Сингулярный Эмлай,Emlai Singolare,獨特的艾姆萊,奇异恩来,단일 엠라이,Osobliwy Emlai,Сингулярний Емлай,Enkelvoudige Emlai,Tekil Emlai
L_SKIN_SINGULARMUMU,,Singular Mumu,シングラー・ムム,Singulärer Mumu,Mumu Singulier,Mumu Singular,Mumu Singular,Сингулярный Муму,Mumu Singolare,獨特穆穆,奇异姆姆,단일 무무,Osobliwy Mumu,Сингулярний Муму,Enkelvoudige Mumu,Tekil Mumu
L_SKIN_SINGULAROTTUM,,Singular Ottum,シングラー・オタム,Singulärer Ottum,Ottum Singulier,Ottum Singular,Ottum Singular,Одиночный Оттум,Ottum Singolare,奇異歐特姆,奇异奥图姆,단일 오툼,Pojedynczy Ottum,Одиничний Оттум,Enkelvoudige Ottum,Tekil Ottum
L_SKIN_SINGULARUGAT,,Singular Ugat,シングラー・ウガット,Singuläre Ugat,Ugat Singulier,Ugat Singular,Ugat Singular,Сингулярный Угат,Ugat Singolare,奇異根莖,奇异乌加特,단일 우갓,Osobliwy Ugat,Сингулярний Угат,Enkelvoudige Ugat,Tekil Ugat
L_SKIN_SINGULARYLLOR,,Singular Yllor,シングラー・イロール,Singulärer Yllor,Yllor Singulier,Yllor Singular,Yllor Singular,Единственный Иллор,Yllor Singolare,奇異伊洛,奇异伊洛,단일 일로르,Osobliwy Yllor,Сингулярний Іллор,Enkelvoudige Yllor,Tekil Yllor
L_SKIN_SINGULARCOLG,,Singular Colg,シングラー・コルグ,Singulärer Colg,Colg Singulier,Colg Singular,Colg Singular,Сингулярный Кольг,Colg Singolare,單一科爾格,奇异科尔格,단일 콜그,Osobliwy Colg,Сингулярний Кольг,Enkelvoudige Colg,Tekil Colg
L_SKIN_SINGULARDARKSULKER,,Singular Darksulker,シングラー・ダークサルカー,Singulärer Dunkellauerer,Darksulker Solitaire,Acechador Oscuro Singular,Darksulker Singular,Одинокий Темнокрад,Darksulker Solitario,獨行暗潛者,奇异暗潜者,단일 암흑잠행자,Osobliwy Mrocznykradacz,Одиночний Темнокрадій,Eenzame Duisterloerder,Tekil Karanlıkpuscu
L_SKIN_SINGULARDIAMANT,,Singular Diamant,シングラーダイアマント,Singulärer Diamant,Diamant Singulier,Diamante Singular,Diamante Singular,Сингулярный Диамант,Diamante Singolare,單一鑽石,奇异晶簇灵,단일 디아망,Pojedynczy Diament,Сингулярний Діамант,Enkelvoudige Diamant,Tekil Elmas
L_SKIN_SINGULARDIKYA,,Singular Dikya,シングラー・ディキャ,Singulärer Dikya,Dikya Singulier,Dikya Singular,Dikya Singular,Сингулярная Дикья,Dikya Singolare,單一迪卡,奇异迪卡亚,단일 디키아,Osobliwa Dikya,Сингулярна Дік'я,Enkelvoudige Dikya,Tekil Dikya
L_SKIN_SINGULARELQOR,,Singular Elqor,シングラー・エルコー,Singulärer Elqor,Elqor Singulier,Elqor Singular,Elqor Singular,Единственный Элкор,Elqor Singolare,獨特的艾爾科,奇异艾尔科,단일 엘코르,Osobliwy Elqor,Одиничний Елкор,Enkelvoudige Elqor,Tekil Elqor
L_SKIN_SINGULARICONUS,,Singular Iconus,シングラー・アイコナス,Singulärer Iconus,Iconus Singulier,Iconus Singular,Ícone Singular,Сингулярный Иконус,Iconus Singolare,獨特聖像,奇异伊科洛斯,단일 아이코너스,Osobliwy Ikonus,Сингулярний Іконус,Enkelvoudige Iconus,Tekil İkonus
L_SKIN_SINGULARKALASAG,,Singular Kalasag,シングラー・カラサグ,Singulärer Kalasag,Kalasag Singulier,Kalasag Singular,Kalasag Singular,Единственный Каласаг,Kalasag Singolare,獨特盾牌,奇异卡拉萨格,단일 칼라삭,Osobliwy Kalasag,Сингулярний Каласаг,Enkelvoudige Kalasag,Tekil Kalasag
L_SKIN_SINGULARKAPRE,,Singular Kapre,単独のカプレ,Einzelner Kapre,Kapre Singulier,Kapre Singular,Kapre Singular,Одинокий Капре,Kapre Singolare,獨特卡普雷,奇异卡普雷,단일 카프레,Osobliwy Kapre,Одиночний Капре,Enkelvoudige Kapre,Tekil Kapre
L_SKIN_SINGULARLAGLOR,,Singular Laglor,シングラー・ラグロー,Singulärer Laglor,Laglor Singulier,Laglor Singular,Laglor Singular,Единственный Лаглор,Laglor Singolare,奇異拉格洛,奇异拉格洛尔,단일 라글로,Osobliwy Laglor,Одиничний Лаглор,Enkelvoudige Laglor,Tekil Laglor
L_SKIN_SINGULARLINTA,,Singular Linta,シングラー・リンタ,Singuläre Linta,Linta Singulier,Linta Singular,Linta Singular,Единственная Линта,Linta Singolare,單一琳塔,奇异林塔,단일 린타,Pojedyncza Linta,Одинична Лінта,Enkelvoudige Linta,Tekil Linta
L_SKIN_SINGULARNOXPIT,,Singular Noxpit,シングラー・ノックスピット,Singulärer Noxpit,Noxpit Singulier,Noxpit Singular,Noxpit Singular,Единичный Ноксит,Noxpit Singolare,奇異毒坑,奇异诺克斯皮特,단일 녹스핏,Pojedynczy Noxpit,Одиничний Нокспіт,Enkelvoudige Noxpit,Tekil Noxpit
L_SKIN_SINGULARTENBRAN,,Singular Tenbran,シングラー・テンブラン,Singulärer Tenbran,Tenbran Singulier,Tenbran Singular,Tenbran Singular,Сингулярный Тенбран,Tenbran Singolare,奇異天冠,奇异坦布兰,단일 텐브란,Osobliwy Tenbran,Сингулярний Тенбран,Enkelvoudige Tenbran,Tekil Tenbran
L_SKIN_SINGULARTHELOST,,Singular The Lost,シングラー・ザ・ロスト,Singular Der Verlorene,Le Perdu,Singular El Perdido,Singular O Perdido,Сингуляр Потерянный,Il Perduto,單數 迷失者,奇异迷失者,단독 길 잃은 자,Osobliwy Zagubiony,Сингулярний Загублений,De Verlorene,Tekil Kayıp
L_SKIN_SINGULARTISYA,,Singular Tisya,シングラー・ティシャ,Singuläre Tisya,Tisya Singulier,Tisya Singular,Tisya Singular,Единственная Тисья,Tisya Singolare,奇異提西亞,奇异缇丝娅,단일 티샤,Pojedyncza Tisya,Сингулярна Тіся,Enkelvoudige Tisya,Tekil Tisya
L_SKIN_SINGULARWALKEN,,Singular Walken,シングラー・ウォーケン,Singulärer Walken,Walken Singulier,Walken Singular,Singular Walken,Сингулярный Уолкен,Walken Singolare,獨特行者,奇异沃肯,싱귤러 워컨,Osobliwy Walken,Сингулярний Волкен,Enkelvoudige Walken,Tekil Walken
L_SKIN_CHAOSFORM,,Chaos Form,カオスフォーム,Chaosform,Forme du Chaos,Forma de Caos,Forma do Caos,Форма Хаоса,Forma del Caos,混沌形態,混沌之形,혼돈의 형태,Forma Chaosu,Форма Хаосу,Chaosvorm,Kaos Formu
L_SKIN_DEATHFORM,,Death Form,デスフォーム,Todesgestalt,Forme de Mort,Forma de Muerte,Forma da Morte,Форма Смерти,Forma della Morte,死亡形態,死亡之形,죽음의 형태,Forma Śmierci,Форма Смерті,Doodsvorm,Ölüm Formu
L_SKIN_LIFEFORM,,Life Form,生命体,Lebensform,Forme de vie,Forma de Vida,Forma de Vida,Форма жизни,Forma di Vita,生命體,生命之形,생명체,Forma Życia,Форма життя,Levensvorm,Yaşam Formu
L_SKIN_NATUREFORM,,Nature Form,自然形態,Naturform,Forme Naturelle,Forma Natural,Forma da Natureza,Природная Форма,Forma Naturale,自然形態,自然之形,자연 형태,Forma Natury,Природна Форма,Natuurvorm,Doğa Formu
L_SKIN_SORCERYFORM,,Sorcery Form,魔術形態,Zauberform,Forme de Sorcellerie,Forma de Hechicería,Forma de Feitiçaria,Форма Колдовства,Forma di Stregoneria,巫術形態,巫术之形,마법 형태,Forma Czarnoksięstwa,Форма Чаклунства,Toverkunstvorm,Büyücülük Formu
L_SKIN_LOID,,Loid,ロイド,Loid,Loid,Loid,Loid,Лоид,Loid,洛伊德,洛伊德,로이드,Loid,Лоїд,Loid,Loid
L_SKIN_GENGGAI,,Genggai,ゲンガイ,Genggai,Genggai,Genggai,Genggai,Генггай,Genggai,更改,更改,겡가이,Genggai,Генггай,Genggai,Genggai
L_SKIN_KIICHI,,Kiichi,キイチ,Kiichi,Kiichi,Kiichi,Kiichi,Киичи,Kiichi,紀一,吉一,키이치,Kiichi,Кіічі,Kiichi,Kiichi
L_SKIN_KATARINA,,Katarina,カタリナ,Katarina,Katarina,Katarina,Katarina,Катарина,Katarina,卡塔莉娜,卡特琳娜,카타리나,Katarina,Катаріна,Katarina,Katarina
L_SKIN_BLUEONI,,Blue Oni,青鬼,Blauer Oni,Oni Bleu,Oni Azul,Oni Azul,Синий Они,Oni Blu,藍鬼,蓝鬼,푸른 오니,Niebieski Oni,Синій Оні,Blauwe Oni,Mavi Oni
L_SKIN_ZOMBIE,,Zombie,ゾンビ,Zombie,Zombie,Zombi,Zumbi,Зомби,Zombie,殭屍,僵尸,좀비,Zombie,Зомбі,Zombie,Zombi
L_SKIN_FEMININETROLL,,Feminine Troll,女性トロール,Weiblicher Troll,Trollesse,Trol Femenino,Troll Feminina,Женщина-тролль,Troll Femmina,女性巨魔,雌性巨魔,여성 트롤,Trollica,Жінка-троль,Vrouwelijke Trol,Dişi Trol
L_SKIN_TREASUREGOLEM,,Treasure Golem,トレジャーゴーレム,Schatzgolem,Golem de Trésor,Gólem del Tesoro,Golem do Tesouro,Сокровищный Голем,Golem del Tesoro,寶藏魔像,宝藏魔像,보물 골렘,Golem Skarbów,Скарбовий Голем,Schatgolem,Hazine Golemi
L_SKIN_SHADOWHANDRIGHT,,Shadow Hand (Right),シャドウハンド（右）,Schattenhand (Rechts),Main d'Ombre (Droite),Mano de Sombra (Derecha),Mão das Sombras (Direita),Теневая Рука (Правая),Mano d'Ombra (Destra),暗影之手（右）,暗影之握（右）,그림자 손(오른쪽),Ręka Cienia (Prawa),Тіньова Рука (Права),Schaduwhand (Rechts),Gölge El (Sağ)
L_SKIN_IANNE,,Ianne,イアンヌ,Ianne,Ianne,Ianne,Ianne,Ианне,Ianne,伊安妮,艾安,이안느,Ianne,Іанне,Ianne,Ianne
L_SKIN_FURNESS,,Furness,ファーネス,Furness,Furness,Furness,Fornalha,Фернесс,Fornace,弗內斯,弗内斯,화로,Piec,Горно,Furness,Ocak
L_SKIN_VEXT,,Vext,ヴェクスト,Vext,Vext,Vext,Vext,Векст,Vext,維克斯特,维克斯特,벡스트,Vext,Векст,Vext,Vext
L_SKIN_CYHRA,,Cyhra,サイラ,Cyhra,Cyhra,Cyhra,Cyhra,Сайра,Cyhra,賽拉,赛拉,시라,Cyhra,Сіра,Cyhra,Cyhra
