Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_ACC_MASKHALFMETALSKULL,,Mask (Half Metal Skull),マスク（ハーフメタルスカル）,Maske (Halb-Metallschädel),Masque (Crâne Mi-Métallique),Máscara (Cráneo Metálico Parcial),Máscara (Crânio Meio Metálico),Маска (Полуметаллический Череп),Maschera (Teschio Metallico Parziale),面具（半金屬骷髏）,面具（半/金属骷髅）,가면 (반금속 해골),Maska (Półmetalowa Czaszka),Маска (Напівметалевий Череп),Masker (Half Metalen Schedel),Maske (Yarı Metal Kafatası)
L_ACC_MASKMIME,,Mask (Mime),マスク（マイム）,Maske (Mime),Masque (Mime),Máscara (Mimo),Máscara (Mímico),Маска (Мим),Maschera (Mimo),面具（模仿）,面具（哑剧）,가면 (마임),Maska (Mim),Маска (Мім),Masker (Mime),Maske (Taklitçi)
L_ACC_MASKPLAGUE,,Mask (Plague),仮面（疫病）,Maske (Seuche),Masque (Peste),Máscara (Plaga),Máscara (Praga),Маска (Чума),Maschera (Peste),瘟疫面具,面具（瘟疫）,마스크 (역병),Maska (Zaraza),Маска (Чума),Masker (Plaag),Maske (Veba)
L_ACC_MASKBLANKPORCELAIN,,Mask (Blank Porcelain),仮面（白磁）,Maske (Leeres Porzellan),Masque (Porcelaine Vierge),Máscara (Porcelana Vacía),Máscara (Porcelana Branca),Маска (Пустой Фарфор),Maschera (Porcellana Vuota),面具（空白瓷器）,面具（纯色/陶瓷）,가면 (공백 도자기),Maska (Pusta Porcelana),Маска (Порожня Порцеляна),Masker (Leeg Porselein),Maske (Boş Porselen)
L_ACC_MASKENRAGEDPORCELAIN,,Mask (Enraged Porcelain),仮面（激怒の磁器）,Maske (Wütende Porzellanmaske),Masque (Porcelaine Enragée),Máscara (Porcelana Enfurecida),Máscara (Porcelana Enfurecida),Маска (Разъяренный Фарфор),Maschera (Porcellana Infuriata),面具（狂怒瓷器）,面具（狂怒/陶瓷）,가면 (격노한 도자기),Maska (Rozwścieczona Porcelana),Маска (Розлючена Порцеляна),Masker (Woedend Porselein),Maske (Öfkeli Porselen)
L_ACC_MASKJOKERPORCELAIN,,Mask (Joker Porcelain),仮面（ジョーカー・ポーセリン）,Maske (Joker-Porzellan),Masque (Porcelaine de Joker),Máscara (Porcelana de Joker),Máscara (Porcelana Coringa),Маска (Фарфоровый Джокер),Maschera (Porcellana Joker),面具（小丑瓷器）,面具（小丑/陶瓷）,가면 (조커 포슬린),Maska (Porcelanowy Joker),Маска (Порцеляновий Джокер),Masker (Joker Porselein),Maske (Joker Porselen)
L_ACC_MASKMOURNFULPORCELAIN,,Mask (Mournful Porcelain),仮面（悲しみの磁器）,Maske (Trauerndes Porzellan),Masque (Porcelaine Funèbre),Máscara (Porcelana Lúgubre),Máscara (Porcelana Melancólica),Маска (Скорбный Фарфор),Maschera (Porcellana Luttuosa),面具（哀悼瓷器）,面具（悲伤/陶瓷）,가면 (애도의 도자기),Maska (Żałobna Porcelana),Маска (Скорботна Порцеляна),Masker (Treurend Porselein),Maske (Yaslı Porselen)
L_ACC_MASKNEUTRALPORCELAIN,,Mask (Neutral Porcelain),仮面（ニュートラル・ポーセリン）,Maske (Neutrales Porzellan),Masque (Porcelaine Neutre),Máscara (Porcelana Neutral),Máscara (Porcelana Neutra),Маска (Нейтральный Фарфор),Maschera (Porcellana Neutra),面具（中性瓷器）,面具（无表情/陶瓷）,가면 (중립 도자기),Maska (Neutralna Porcelana),Маска (Нейтральний Фарфор),Masker (Neutraal Porselein),Maske (Nötr Porselen)
L_ACC_CANDYBUCKET,,Candy Bucket,キャンディバケツ,Süßigkeiteneimer,Panier à bonbons,Cubo de Dulces,Balde de Doces,Ведро конфет,Secchio di Caramelle,糖果桶,糖果桶,사탕 바구니,Koszyk na Słodycze,Відерце з цукерками,Snoepemmer,Şeker Kovası
L_ACC_CLEAVER,,Cleaver,クリーバー,Hackmesser,Couperet,Cuchilla,Cutelo,Тесак,Mannaia,劈刀,菜刀,손도끼,Tasak,Тесак,Hakmes,Satır
L_ACC_GRAVESTONE,,Gravestone,墓石,Grabstein,Pierre tombale,Lápida,Lápide,Надгробие,Lapide,墓碑,墓碑,묘비,Nagrobek,Надгробок,Grafsteen,Mezar Taşı
L_ACC_NECKBOLT,,Neck Bolt,首のボルト,Nackenschraube,Boulon de cou,Perno de Cuello,Parafuso do Pescoço,Шейный болт,Bullone del Collo,頸部螺栓,颈螺栓,목 볼트,Śruba Szyi,Шийний болт,Nekbout,Boyun Cıvatası
L_ACC_VAMPIREFANGS,,Vampire Fangs,吸血鬼の牙,Vampirzähne,Crocs de Vampire,Colmillos de Vampiro,Presas de Vampiro,Клыки вампира,Zanne di Vampiro,吸血鬼獠牙,吸血鬼尖牙,흡혈귀 송곳니,Kły Wampira,Вампірські Ікла,Vampiertanden,Vampir Dişleri
L_ACC_MUSTACHEBROTHERLYBLACK,,Mustache (Brotherly Black),口ひげ（ブラザリーブラック）,Schnurrbart (Brüderliches Schwarz),Moustache (Noir Fraternel),Bigote (Negro Fraternal),Bigode (Preto Fraternal),Усы (Братский Чёрный),Baffi (Nero Fraterno),鬍鬚（兄弟黑）,胡子（亲切/黑）,콧수염 (형제의 검정),Wąsy (Braterska Czerń),Вуса (Братський чорний),Snor (Broederlijk Zwart),Bıyık (Kardeşçe Siyah)
L_ACC_MUSTACHEBROTHERLYBLONDE,,Mustache (Brotherly Blonde),口ひげ（ブラザリー・ブロンド）,Schnurrbart (Brüderliches Blond),Moustache (Blonde Fraternelle),Bigote (Rubio Fraternal),Bigode (Loiro Fraternal),Усы (Братский Блонд),Baffi (Biondo Fraterno),鬍鬚（兄弟情金髮）,胡子（亲切/金）,콧수염 (형제애 금발),Wąsy (Braterski Blond),Вуса (Братній Блондин),Snor (Broederlijke Blonde),Bıyık (Kardeşçe Sarışın)
L_ACC_MUSTACHEBROTHERLYBROWN,,Mustache (Brotherly Brown),口ひげ（ブラザリーブラウン）,Schnurrbart (Brüderliches Braun),Moustache (Brun Fraternel),Bigote (Marrón Fraternal),Bigode (Marrom Fraterno),Усы (Братский коричневый),Baffi (Marrone Fraterno),鬍鬚（兄弟棕）,胡子（亲切/棕）,콧수염 (형제애의 갈색),Wąsy (Braterski Brąz),Вуса (Братський коричневий),Snor (Broederlijk Bruin),Bıyık (Kardeşçe Kahverengi)
L_ACC_MUSTACHEBROTHERLYRED,,Mustache (Brotherly Red),口ひげ（ブラザリー・レッド）,Schnurrbart (Brüderliches Rot),Moustache (Rouge Fraternel),Bigote (Rojo Fraternal),Bigode (Vermelho Fraternal),Усы (Братский Красный),Baffi (Rosso Fraterno),鬍鬚（兄弟紅）,胡子（亲切/红）,콧수염 (형제의 붉은색),Wąsy (Braterska Czerwień),Вуса (Братерський Червоний),Snor (Broederlijk Rood),Bıyık (Kardeşçe Kırmızı)
L_ACC_MUSTACHEBROTHERLYWHITE,,Mustache (Brotherly White),口髭（兄弟の白）,Schnurrbart (Brüderliches Weiß),Moustache (Blanc Fraternel),Bigote (Blanco Fraternal),Bigode (Branco Fraternal),Усы (Братский белый),Baffi (Bianco Fraterno),鬍鬚（兄弟白）,胡子（亲切/白）,콧수염 (형제의 하얀색),Wąsy (Braterska Biel),Вуса (Братський білий),Snor (Broederlijk Wit),Bıyık (Kardeşçe Beyaz)
L_ACC_MUSTACHEDEVILISHBLACK,,Mustache (Devilish Black),口ひげ（デビリッシュブラック）,Schnurrbart (Teuflisch Schwarz),Moustache (Noir Diabolique),Bigote (Negro Diabólico),Bigode (Preto Diabólico),Усы (Дьявольский черный),Baffi (Nero Diabolico),鬍鬚（惡魔黑）,胡子（恶魔/黑）,콧수염 (악마적인 검정),Wąsy (Diabelska Czerń),Вуса (Диявольсько-чорні),Snor (Duivels Zwart),Bıyık (Şeytani Siyah)
L_ACC_MUSTACHEDEVILISHBLONDE,,Mustache (Devilish Blonde),口ひげ（デビリッシュ・ブロンド）,Schnurrbart (Teuflisches Blond),Moustache (Blond Diabolique),Bigote (Rubio Diabólico),Bigode (Loiro Diabólico),Усы (Дьявольский Блондин),Baffi (Biondo Diabolico),鬍鬚（惡魔金髮）,胡子（恶魔/金）,콧수염 (악마적인 금발),Wąsy (Diabelski Blondyn),Вуса (Диявольський Блондин),Snor (Duivelse Blonde),Bıyık (Şeytani Sarışın)
L_ACC_MUSTACHEDEVILISHBROWN,,Mustache (Devilish Brown),口ひげ（悪魔的ブラウン）,Schnurrbart (Teuflisches Braun),Moustache (Brun Diabolique),Bigote (Marrón Diabólico),Bigode (Marrom Diabólico),Усы (Дьявольский коричневый),Baffi (Marrone Diabolico),鬍鬚（惡魔棕）,胡子（恶魔/棕）,콧수염 (악마적인 갈색),Wąsy (Diabelski Brąz),Вуса (Диявольський коричневий),Snor (Duivels Bruin),Bıyık (Şeytani Kahverengi)
L_ACC_MUSTACHEDEVILISHRED,,Mustache (Devilish Red),口ひげ（デビリッシュレッド）,Schnurrbart (Teuflisches Rot),Moustache (Rouge Diabolique),Bigote (Rojo Diabólico),Bigode (Vermelho Diabólico),Усы (Дьявольский красный),Baffi (Rosso Diabolico),鬍鬚（惡魔紅）,胡子（恶魔/红）,콧수염 (악마의 붉은색),Wąsy (Diabelska Czerwień),Вуса (Диявольсько-червоні),Snor (Duivels Rood),Bıyık (Şeytani Kırmızı)
L_ACC_MUSTACHEDEVILISHWHITE,,Mustache (Devilish White),口ひげ（デビリッシュ・ホワイト）,Schnurrbart (Teuflisch Weiß),Moustache (Blanc Diabolique),Bigote (Blanco Diabólico),Bigode (Branco Diabólico),Усы (Дьявольский белый),Baffi (Bianco Diabolico),鬍鬚（惡魔白）,胡子（恶魔/白）,콧수염 (악마적인 흰색),Wąsy (Diabelska Biel),Вуса (Диявольсько-білі),Snor (Duivels Wit),Bıyık (Şeytani Beyaz)
L_ACC_MUSTACHEDIGNIFIEDBLACK,,Mustache (Dignified Black),口髭（威厳のある黒）,Schnurrbart (Würdevolles Schwarz),Moustache (Noir Distingué),Bigote (Negro Distinguido),Bigode (Preto Digno),Усы (Благородный черный),Baffi (Nero Dignitoso),鬍鬚（莊嚴黑）,胡子（庄严/黑）,콧수염 (품위 있는 검정),Wąsy (Dostojne Czarne),Вуса (Поважні чорні),Snor (Waardig Zwart),Bıyık (Vakur Siyah)
L_ACC_MUSTACHEDIGNIFIEDBLONDE,,Mustache (Dignified Blonde),口ひげ（威厳のある金髪）,Schnurrbart (Würdevoller Blonder),Moustache (Blonde Distinguée),Bigote (Rubio Distinguido),Bigode (Loiro Digno),Усы (Благородный блондин),Baffi (Biondo Distinto),鬍鬚（高貴金髮）,胡子（庄严/金）,콧수염 (품위 있는 금발),Wąsy (Dostojny Blondyn),Вуса (Поважний блондин),Snor (Waardige Blonde),Bıyık (Vakur Sarışın)
L_ACC_MUSTACHEDIGNIFIEDBROWN,,Mustache (Dignified Brown),口髭（風格ある茶色）,Schnurrbart (Würdevolles Braun),Moustache (Brun Distingué),Bigote (Marrón Distinguido),Bigode (Marrom Digno),Усы (Благородный коричневый),Baffi (Marrone Dignitoso),鬍鬚（高雅棕色）,胡子（庄严/棕）,콧수염 (품위 있는 갈색),Wąsy (Dostojny Brąz),Вуса (Поважні коричневі),Snor (Waardig Bruin),Bıyık (Asil Kahverengi)
L_ACC_MUSTACHEDIGNIFIEDRED,,Mustache (Dignified Red),口髭（威厳ある赤）,Schnurrbart (Würdevolles Rot),Moustache (Rouge Distingué),Bigote (Rojo Distinguido),Bigode (Vermelho Digno),Усы (Благородный красный),Baffi (Rosso Dignitoso),鬍鬚（莊嚴紅）,胡子（庄严/红）,콧수염 (품위 있는 빨강),Wąsy (Dostojne Czerwone),Вуса (Поважний червоний),Snor (Waardige Rood),Bıyık (Asil Kırmızı)
L_ACC_MUSTACHEDIGNIFIEDWHITE,,Mustache (Dignified White),口髭（威厳ある白）,Schnurrbart (Würdevolles Weiß),Moustache (Blanc Distingué),Bigote (Blanco Distinguido),Bigode (Branco Digno),Усы (Благородные белые),Baffi (Bianco Dignitoso),鬍鬚（莊嚴白）,胡子（庄严/白）,콧수염 (품위 있는 흰색),Wąsy (Dostojne Białe),Вуса (Поважні білі),Snor (Waardig Wit),Bıyık (Asil Beyaz)
L_ACC_MUSTACHEVILLAINOUSBLACK,,Mustache (Villainous Black),口ひげ（悪役の黒）,Schnurrbart (Teuflisches Schwarz),Moustache (Noir Maléfique),Bigote (Negro Villano),Bigode (Vilão Negro),Усы (Злодейские Черные),Baffi (Nero Malvagio),鬍鬚（邪惡黑）,胡子（恶棍/黑）,콧수염 (악당 검정),Wąsy (Złowieszczo Czarne),Вуса (Лиходійські чорні),Snor (Schurkenachtig Zwart),Bıyık (Kötücül Siyah)
L_ACC_MUSTACHEVILLAINOUSBLONDE,,Mustache (Villainous Blonde),口ひげ（悪役の金髪）,Schnurrbart (Finsterer Blonder),Moustache (Blonde Maléfique),Bigote (Rubio Villano),Bigode (Loiro Vilão),Усы (Злодейский Блондин),Baffi (Biondo Malvagio),鬍鬚（邪惡金髮）,胡子（恶棍/金）,콧수염 (악랄한 금발),Wąsy (Złowrogi Blondyn),Вуса (Злодійський Блондин),Snor (Schurkerige Blonde),Bıyık (Kötücül Sarışın)
L_ACC_MUSTACHEVILLAINOUSBROWN,,Mustache (Villainous Brown),口ひげ（悪役の茶色）,Schnurrbart (Schurkenbraun),Moustache (Brun Maléfique),Bigote (Marrón Villano),Bigode (Marrom Vilão),Усы (Злодейский коричневый),Baffi (Marrone Malvagio),鬍鬚（奸詐棕）,胡子（恶棍/棕）,콧수염 (악당 갈색),Wąsy (Złowieszczo Brązowe),Вуса (Лиходійський коричневий),Snor (Schurkenbruin),Bıyık (Kötücül Kahverengi)
L_ACC_MUSTACHEVILLAINOUSRED,,Mustache (Villainous Red),口ひげ（悪役の赤）,Schnurrbart (Schurkisches Rot),Moustache (Rouge Maléfique),Bigote (Rojo Villano),Bigode (Vermelho Vilão),Усы (Злодейский красный),Baffi (Rosso Malvagio),鬍鬚（邪惡紅）,胡子（恶棍/红）,콧수염 (악당의 붉은색),Wąsy (Złowieszcza Czerwień),Вуса (Лиходійські червоні),Snor (Schurkerig Rood),Bıyık (Kötücül Kırmızı)
L_ACC_MUSTACHEVILLAINOUSWHITE,,Mustache (Villainous White),口ひげ（悪役の白）,Schnurrbart (Schurkisch Weiß),Moustache (Blanc Maléfique),Bigote (Blanco Villano),Bigode (Branco Vilão),Усы (Злодейские Белые),Baffi (Bianco Malvagio),鬍鬚（邪惡白）,胡子（恶棍/白）,콧수염 (악당 백색),Wąsy (Złowieszczo Białe),Вуса (Лиходійські білі),Snor (Schurkenachtig Wit),Bıyık (Kötücül Beyaz)
L_ACC_MUSTACHEWALRUSBLACK,,Mustache (Walrus Black),口ひげ（セイウチブラック）,Schnurrbart (Walross Schwarz),Moustache (Noir Morse),Bigote (Negro Morsa),Bigode (Preto Morsa),Усы (Морж Чёрный),Baffi (Nero Tricheco),鬍鬚（海象黑）,胡子（海象/黑）,콧수염 (바다코끼리 검정),Wąsy (Czarne Morsowe),Вуса (Моржеві чорні),Snor (Walrus Zwart),Bıyık (Mors Siyahı)
L_ACC_MUSTACHEWALRUSBLONDE,,Mustache (Walrus Blonde),口ひげ（セイウチブロンド）,Schnurrbart (Walross Blond),Moustache (Blonde Morse),Bigote (Morsa Rubio),Bigode (Loiro Morsa),Усы (Моржовый блонд),Baffi (Biondo Tricheco),鬍鬚（海象金色）,胡子（海象/金）,콧수염 (바다코끼리 금발),Wąsy (Blond Mors),Вуса (Моржеві Білявi),Snor (Walrus Blond),Bıyık (Mors Sarışını)
L_ACC_MUSTACHEWALRUSBROWN,,Mustache (Walrus Brown),口ひげ（セイウチブラウン）,Schnurrbart (Walrossbraun),Moustache (Brun Morse),Bigote (Marrón Morsa),Bigode (Marrom Morsa),Усы (Морж коричневый),Baffi (Marrone Tricheco),鬍鬚（海象棕）,胡子（海象/棕）,콧수염 (바다코끼리 갈색),Wąsy (Brązowy Mors),Вуса (Моржевий коричневий),Snor (Walrusbruin),Bıyık (Mors Kahverengi)
L_ACC_MUSTACHEWALRUSRED,,Mustache (Walrus Red),口ひげ（セイウチレッド）,Schnurrbart (Walross-Rot),Moustache (Rouge Morse),Bigote (Rojo Morsa),Bigode (Vermelho Morsa),Усы (Моржовый красный),Baffi (Rosso Tricheco),鬍鬚（海象紅）,胡子（海象/红）,콧수염 (바다코끼리 레드),Wąsy (Morsowy Czerwony),Вуса (Моржеві червоні),Snor (Walrus Rood),Bıyık (Mors Kırmızısı)
L_ACC_MUSTACHEWALRUSWHITE,,Mustache (Walrus White),口ひげ（セイウチホワイト）,Schnurrbart (Walross Weiß),Moustache (Blanc Morse),Bigote (Blanco Morsa),Bigode (Branco de Morsa),Усы (Морж Белый),Baffi (Bianco Tricheco),鬍鬚（海象白）,胡子（海象/白）,콧수염 (바다코끼리 화이트),Wąsy (Biały Mors),Вуса (Білий морж),Snor (Walrus Wit),Bıyık (Mors Beyazı)
L_ACC_CURSIE,This is the name of a pet.,Cursie,カーシー,Fluchie,Maudite,Maldita,Maldição,Прокляша,Maledetta,詛咒,小诅咒,커시,Klątewka,Прокляття,Vloekje,Lanetli
L_ACC_MINIMOTHMAN,,Mini Moth Man,ミニ・モスマン,Mini Motten-Mann,Mini Homme Papillon de Nuit,Mini Hombre Polilla,Mini Homem-Mariposa,Мини Человек-Мотылёк,Mini Uomo Falena,迷你蛾人,迷你蛾人,미니 모스맨,Mini Człowiek Ćma,Міні Людина-Метелик,Mini Motman,Mini Güve Adam
L_ACC_POOLLARGEBLACK,,Pool (Large Black),プール（大型黒）,Becken (Groß Schwarz),Bassin (Grand Noir),Piscina (Grande Negra),Piscina (Grande Preta),Бассейн (Большой Чёрный),Piscina (Grande Nera),水池（大型黑色）,水池（大/黑）,수영장 (대형 검정),Basen (Duży Czarny),Басейн (Великий Чорний),Zwembad (Groot Zwart),Havuz (Büyük Siyah)
L_ACC_POOLLARGEBLUE,,Pool (Large Blue),プール（大型・青）,Becken (Großes Blaues),Bassin (Grand Bleu),Piscina (Azul Grande),Piscina (Azul Grande),Бассейн (Большой Синий),Piscina (Grande Blu),水池（大型藍色）,水池（大/蓝）,수영장 (대형 파란색),Basen (Duży Niebieski),Басейн (Великий Синій),Poel (Groot Blauw),Havuz (Büyük Mavi)
L_ACC_POOLLARGEGREEN,,Pool (Large Green),プール（大型・緑）,Becken (Groß Grün),Bassin (Grand Vert),Piscina (Verde Grande),Piscina (Verde Grande),Бассейн (Большой Зелёный),Piscina (Verde Grande),水池（大型綠色）,水池（大/绿）,수영장 (대형 초록),Basen (Duży Zielony),Басейн (Великий Зелений),Poel (Groot Groen),Havuz (Büyük Yeşil)
L_ACC_POOLLARGERED,,Pool (Large Red),プール（大型赤）,Becken (Groß Rot),Bassin (Grand Rouge),Piscina (Roja Grande),Piscina (Vermelha Grande),Бассейн (Большой Красный),Pozza (Rosso Grande),水池（大型紅色）,水池（大/红）,수영장 (대형 빨강),Basen (Duży Czerwony),Басейн (Великий Червоний),Poel (Groot Rood),Havuz (Büyük Kırmızı)
L_ACC_POOLMEDIUMBLACK,,Pool (Medium Black),プール（ミディアムブラック）,Pool (Mittel Schwarz),Bassin (Noir Moyen),Piscina (Negro Medio),Piscina (Preto Médio),Бассейн (Средний Чёрный),Piscina (Nero Medio),水池（中型黑色）,水池（中/黑）,수영장 (중간 검정),Basen (Średni Czarny),Басейн (Середній Чорний),Poel (Medium Zwart),Havuz (Orta Siyah)
L_ACC_POOLMEDIUMBLUE,,Pool (Medium Blue),プール（ミディアムブルー）,Becken (Mittelblau),Bassin (Bleu Moyen),Piscina (Azul Medio),Piscina (Azul Médio),Бассейн (Средне-синий),Piscina (Blu Medio),水池（中藍色）,水池（中/蓝）,수영장 (중간 파랑),Basen (Średni Niebieski),Басейн (Середньо-синій),Zwembad (Middenblauw),Havuz (Orta Mavi)
L_ACC_POOLMEDIUMGREEN,,Pool (Medium Green),プール（ミディアムグリーン）,Becken (Mittelgrün),Bassin (Vert Moyen),Piscina (Verde Medio),Piscina (Verde Médio),Бассейн (Средний Зелёный),Piscina (Verde Medio),水池（中綠色）,水池（中/绿）,수영장 (중간 녹색),Basen (Średni Zielony),Басейн (Середній Зелений),Poel (Middelgroen),Havuz (Orta Yeşil)
L_ACC_POOLMEDIUMRED,,Pool (Medium Red),プール（ミディアムレッド）,Becken (Mittelrot),Bassin (Rouge Moyen),Piscina (Rojo Medio),Piscina (Vermelho Médio),Бассейн (Средний Красный),Piscina (Rosso Medio),水池（中紅）,水池（中/红）,풀 (중간 빨강),Basen (Średni Czerwony),Басейн (Середній Червоний),Poel (Middelrood),Havuz (Orta Kırmızı)
L_ACC_POOLSMALLBLACK,,Pool (Small Black),プール（小・黒）,Becken (Klein Schwarz),Bassin (Petit Noir),Piscina (Negra Pequeña),Piscina (Pequena Preta),Бассейн (Маленький Чёрный),Piscina (Piccola Nera),水池（小型黑色）,水池（小/黑）,수영장 (작은 검정),Basen (Mały Czarny),Басейн (Малий Чорний),Poel (Klein Zwart),Havuz (Küçük Siyah)
L_ACC_POOLSMALLBLUE,,Pool (Small Blue),プール（小・青）,Becken (Kleines Blaues),Bassin (Petit Bleu),Piscina (Azul Pequeña),Piscina (Azul Pequena),Бассейн (Маленький Синий),Piscina (Piccola Blu),水池（小型藍色）,水池（小/蓝）,수영장 (작은 파란색),Sadzawka (Mała Niebieska),Басейн (Малий Синій),Poel (Klein Blauw),Havuz (Küçük Mavi)
L_ACC_POOLSMALLGREEN,,Pool (Small Green),プール（小・緑）,Becken (Klein Grün),Bassin (Petit Vert),Piscina (Verde Pequeña),Piscina (Verde Pequena),Бассейн (Маленький Зелёный),Piscina (Verde Piccola),水池（小型綠色）,水池（小/绿）,수영장 (작은 초록),Sadzawka (Mała Zielona),Басейн (Малий Зелений),Poel (Klein Groen),Havuz (Küçük Yeşil)
L_ACC_POOLSMALLRED,,Pool (Small Red),プール（小・赤）,Becken (Klein Rot),Bassin (Petit Rouge),Piscina (Pequeña Roja),Piscina (Pequena Vermelha),Бассейн (Малый Красный),Pozza (Piccola Rossa),水池（小紅）,水池（小/红）,수영장 (작은 빨강),Sadzawka (Mała Czerwona),Басейн (Малий Червоний),Poel (Klein Rood),Havuz (Küçük Kırmızı)
L_ACC_SPIKELONGCURVEDBLACK,,Spike (Long Curved Black),スパイク（長い湾曲した黒）,Stachel (Lang Gebogen Schwarz),Pointe (Longue Noire Courbée),Púa (Larga Curva Negra),Espinho (Longo Curvo Negro),Шип (Длинный Изогнутый Чёрный),Spuntone (Lungo Curvo Nero),尖刺（長彎黑）,尖刺（长/弯曲/黑）,스파이크 (길고 휘어진 검은색),Kolec (Długi Zakrzywiony Czarny),Шип (Довгий Вигнутий Чорний),Piek (Lang Gebogen Zwart),Çivi (Uzun Kıvrık Siyah)
L_ACC_SPIKELONGCURVEDBONE,,Spike (Long Curved Bone),スパイク（長い湾曲した骨）,Stachel (Langer gebogener Knochen),Pointe (Os Long Courbé),Púa (Hueso Largo Curvado),Espinho (Osso Longo Curvado),Шип (Длинная Изогнутая Кость),Spuntone (Osso Lungo Ricurvo),尖刺（長彎骨）,尖刺（长/弯曲/骨质）,가시 (긴 곡선형 뼈),Kolec (Długa Zakrzywiona Kość),Шип (Довга Вигнута Кістка),Stekel (Lange Gebogen Bot),Diken (Uzun Kıvrık Kemik)
L_ACC_SPIKELONGCURVEDGOLD,,Spike (Long Curved Gold),スパイク（長い湾曲した金）,Stachel (Lang Gebogen Gold),Pointe (Or Courbé Long),Púa (Oro Curvo Largo),Espinho (Ouro Curvo Longo),Шип (Длинный Изогнутый Золотой),Spuntone (Oro Curvo Lungo),尖刺（長彎金）,尖刺（长/弯曲/金）,스파이크 (긴 곡선형 금색),Kolec (Długi Zakrzywiony Złoty),Шип (Довгий Вигнутий Золотий),Spike (Lange Gebogen Goud),Çivi (Uzun Kıvrık Altın)
L_ACC_SPIKELONGCURVEDMETAL,,Spike (Long Curved Metal),スパイク（長い湾曲した金属）,Stachel (Langes gebogenes Metall),Pointe (Métal Courbé Long),Púa (Metal Curvo Largo),Espigão (Metal Curvo Longo),Шип (Длинный Изогнутый Металл),Spuntone (Metallo Curvo Lungo),尖刺（長彎金屬）,尖刺（长/弯曲/金属）,스파이크 (길고 휘어진 금속),Kolec (Długi Zakrzywiony Metal),Шип (Довгий Вигнутий Метал),Spies (Lang Gebogen Metaal),Çivi (Uzun Kıvrık Metal)
L_ACC_SPIKELONGPOINTBLACK,,Spike (Long Point Black),スパイク（ロングポイント・ブラック）,Stachel (Lange Schwarze Spitze),Pointe (Longue Pointe Noire),Punta (Punta Larga Negra),Espigão (Ponta Longa Preta),Шип (Длинный Черный Наконечник),Spike (Punta Lunga Nera),尖刺（長尖黑）,尖刺（长/尖锐/黑）,스파이크 (롱 포인트 블랙),Kolec (Długi Czarny Szpic),Шип (Довгий Чорний Наконечник),Spike (Lange Punt Zwart),Sivri Uç (Uzun Siyah Nokta)
L_ACC_SPIKELONGPOINTBONE,,Spike (Long Point Bone),スパイク（長い骨の先端）,Stachel (Langer Knochenspieß),Pointe (Os à Longue Pointe),Púa (Hueso de Punta Larga),Espinho (Osso de Ponta Longa),Шип (Длинная Костяная Игла),Spuntone (Osso a Punta Lunga),尖刺（長骨尖）,尖刺（长/尖锐/骨质）,가시 (긴 뾰족한 뼈),Kolec (Długa Kościana Szpica),Шип (Довга Кістяна Голка),Spies (Lange Punt Bot),Sivri Uç (Uzun Sivri Kemik)
L_ACC_SPIKELONGPOINTGOLD,,Spike (Long Point Gold),スパイク（ロングポイントゴールド）,Spike (Langer Punkt Gold),Pointe (Or Long Point),Punta (Oro de Punta Larga),Espigão (Ouro de Ponta Longa),Шип (Золото Длинного Острия),Spike (Punta Lunga d'Oro),尖刺（長尖金）,尖刺（长/尖锐/金）,스파이크 (롱 포인트 골드),Kolec (Złoto Długiego Szczytu),Шип (Золото Довгого Мису),Spike (Lange Punt Goud),Sivri Uç (Uzun Nokta Altını)
L_ACC_SPIKELONGPOINTMETAL,,Spike (Long Point Metal),スパイク（長い金属の先端）,Stachel (Lange Metallspitze),Pointe (Métal à Longue Pointe),Punta (Metal de Punta Larga),Espigão (Ponta Longa de Metal),Шип (Длинный Металлический Наконечник),Spuntone (Punta Metallica Lunga),尖刺（長尖金屬）,尖刺（长/尖锐/金属）,스파이크 (롱 포인트 메탈),Kolec (Długi Metalowy Szpikulec),Шип (Довгий Металевий Наконечник),Spike (Lange Punt Metaal),Sivri Uç (Uzun Metal Çıkıntı)
L_ACC_SPIKEMEDIUMCURVEDBLACK,,Spike (Medium Curved Black),スパイク（中型カーブ黒）,Stachel (Mittel Gebogen Schwarz),Pointe (Courbée Moyenne Noire),Púa (Mediana Curvada Negra),Espinho (Médio Curvo Preto),Шип (Средний Изогнутый Черный),Spuntone (Medio Curvo Nero),尖刺（中型彎曲黑色）,尖刺（中/弯曲/黑）,스파이크 (중간 곡선형 검정),Kolec (Średni Zakrzywiony Czarny),Шип (Середній Вигнутий Чорний),Spike (Middelgrote Gebogen Zwart),Diken (Orta Boy Kavisli Siyah)
