action_token,file,row,english_count,german_count,english,german
{ACTION_provoke},perks.csv,603,1,1,"After your creatures {ACTION_provoke}, they give your creatures <3>% of their stats and are killed.","Nachdem deine Kreaturen {ACTION_provoke}, geben sie deinen Kreaturen <3>% ihrer Werte und werden getötet."
{ACTION_attack},perks.csv,635,1,1,"After your {RACE_Godspawn} {ACTION_attack}, they have a <1>% chance to {ACTION_cast} their respective {RACE_Avatar}'s {SPELL_ultimate}.","Nach deinem {RACE_Godspawn} {ACTION_attack} haben sie eine <1>% Chance, das {SPELL_ultimate} ihres jeweiligen {RACE_Avatar}s zu {ACTION_cast}."
{ACTION_cast},perks.csv,635,1,1,"After your {RACE_Godspawn} {ACTION_attack}, they have a <1>% chance to {ACTION_cast} their respective {RACE_Avatar}'s {SPELL_ultimate}.","Nach deinem {RACE_Godspawn} {ACTION_attack} haben sie eine <1>% Chance, das {SPELL_ultimate} ihres jeweiligen {RACE_Avatar}s zu {ACTION_cast}."
{ACTION_cast},perks.csv,641,2,2,"After your {RACE_Godspawn} {ACTION_cast} a spell, they have a <1>% chance to {ACTION_cast} their respective {RACE_Avatar}'s {SPELL_ultimate}.","Nachdem dein {RACE_Godspawn} einen Zauber {ACTION_cast}, hat er eine <1>% Chance, das {SPELL_ultimate} seines jeweiligen {RACE_Avatar}s zu {ACTION_cast}."
{ACTION_attack},perks.csv,643,2,2,"After your {RACE_Avatar}s {ACTION_attack}, your {RACE_Godspawn} have a <1>% chance to {ACTION_attack} a random enemy.","Nachdem deine {RACE_Avatar}s {ACTION_attack}, haben deine {RACE_Godspawn} eine <1>%-Chance, einen zufälligen Feind zu {ACTION_attack}."
{ACTION_cast},perks.csv,645,2,2,"After your {RACE_Avatar}s {ACTION_cast} a spell, your {RACE_Godspawn} have a <1>% chance to {ACTION_cast} that spell as well.","Nachdem deine {RACE_Avatar}s einen Zauber {ACTION_cast}, haben deine {RACE_Godspawn} eine <1>% Chance, diesen Zauber ebenfalls zu {ACTION_cast}."
{ACTION_casts},perks.csv,653,1,1,Your Herbling {ACTION_casts} 1 additional time for each Tier it has.,"Dein Herbling {ACTION_casts} 1 zusätzliches Mal für jede Stufe, die er hat."
{ACTION_attacks},perks.csv,655,1,1,Your Herbling {ACTION_attacks} 1 additional time for each Tier it has.,"Dein Herbling {ACTION_attacks} 1 zusätzliches Mal für jede Stufe, die er hat."
{ACTION_casts},perks.csv,661,1,1,"At the start of your Herbling's turn, it {ACTION_casts} [icons,1976]Germinate. This spell affects a number of enemies equal to its Tier.","Zu Beginn des Zuges deines Herblings {ACTION_casts} es [icons,1976]Keimen. Dieser Zauber betrifft eine Anzahl von Feinden, die seinem Rang entspricht."
{ACTION_casts},perks.csv,663,1,1,"At the start of your Herbling's turn, it {ACTION_casts} [icons,1976]Cruelty of the Wild. This spell has 20% more potency for each of your Herbling's Tiers.","Zu Beginn des Zuges deines Herblings {ACTION_casts} es [icons,1976]Grausamkeit der Wildnis. Dieser Zauber hat 20% mehr Zaubermacht für jede Stufe deines Herblings."
{ACTION_casts},perks.csv,667,1,1,"After one of your creatures is afflicted with a debuff, your Herbling {ACTION_casts} [icons,1976]Nutrition on it. This perk can activate once per turn.","Nachdem eines deiner Kreaturen mit einem Debuff belegt wurde, {ACTION_casts} dein Herbling [icons,1976]Ernährung auf sie. Dieser Talent kann einmal pro Zug aktiviert werden."
{ACTION_defends},perks.csv,675,1,1,"If your Herbling is the first creature in your party, it {ACTION_provokes} at the end of its turn. If your Herbling is the sixth creature in your party, it {ACTION_defends} at the end of its turn.","Wenn dein Herbling die erste Kreatur in deiner Gruppe ist, {ACTION_provokes} es am Ende seines Zuges. Wenn dein Herbling die sechste Kreatur in deiner Gruppe ist, {ACTION_defends} es am Ende seines Zuges."
{ACTION_provokes},perks.csv,675,1,1,"If your Herbling is the first creature in your party, it {ACTION_provokes} at the end of its turn. If your Herbling is the sixth creature in your party, it {ACTION_defends} at the end of its turn.","Wenn dein Herbling die erste Kreatur in deiner Gruppe ist, {ACTION_provokes} es am Ende seines Zuges. Wenn dein Herbling die sechste Kreatur in deiner Gruppe ist, {ACTION_defends} es am Ende seines Zuges."
{ACTION_attacks},perks.csv,677,1,1,"After your Herbling {ACTION_attacks}, it {ACTION_casts} [icons,1976]Shellbust on the target.","Nachdem dein Herbling {ACTION_attacks}, {ACTION_casts} er [icons,1976]Panzerbrechung auf das Ziel."
{ACTION_casts},perks.csv,677,1,1,"After your Herbling {ACTION_attacks}, it {ACTION_casts} [icons,1976]Shellbust on the target.","Nachdem dein Herbling {ACTION_attacks}, {ACTION_casts} er [icons,1976]Panzerbrechung auf das Ziel."
{ACTION_casts},perks.csv,679,1,1,"At the end of your Herbling's turn, it {ACTION_casts} [icons,1976]Wild Growth. This spell affects a number of allies equal to its Tier.","Am Ende des Zuges deines Herblings {ACTION_casts} es [icons,1976]Wildes Wachstum. Dieser Zauber betrifft eine Anzahl an Verbündeten, die seinem Rang entspricht."
{ACTION_cast},perks.csv,681,2,2,"After your creatures manually {ACTION_cast} a {CLASS_Chaos} spell, you gain 1 [infusion_chaos]Chaos Infusion. When any of your creatures manually {ACTION_cast} a spell, they decrease the enemies' stats by 1% for each [infusion_chaos]Chaos Infusion you have.","Nachdem deine Kreaturen manuell einen {CLASS_Chaos}-Zauber {ACTION_cast}, erhältst du 1 [infusion_chaos]Chaos-Infusion. Wenn eine deiner Kreaturen manuell einen Zauber {ACTION_cast}, verringern sie die Werte der Feinde um 1% für jede [infusion_chaos]Chaos-Infusion, die du besitzt."
{ACTION_cast},perks.csv,683,2,2,"After your creatures manually {ACTION_cast} a {CLASS_Death} spell, you gain 1 [infusion_death]Death Infusion. After any of your creatures manually {ACTION_cast} a spell, they afflict enemies with 1 random debuff as long as you have at least 1 [infusion_death]Death Infusion, plus 1 additional random debuff for every 3 [infusion_death]Death Infusions you have beyond that.","Nachdem deine Kreaturen manuell einen {CLASS_Death} Zauber {ACTION_cast}, erhältst du 1 [infusion_death]Todesinfusion. Nachdem eine deiner Kreaturen manuell einen Zauber {ACTION_cast}, fügen sie Feinden 1 zufälligen Debuff zu, solange du mindestens 1 [infusion_death]Todesinfusion hast, plus 1 zusätzlichen zufälligen Debuff für jeweils 3 [infusion_death]Todesinfusionen, die du darüber hinaus besitzt."
{ACTION_cast},perks.csv,685,2,2,"After your creatures manually {ACTION_cast} a {CLASS_Life} spell, you gain 1 [infusion_life]Life Infusion. After any of your creatures manually {ACTION_cast} a spell, they heal your creatures for 10% of their {STAT_health} for each [infusion_life]Life Infusion you have, and gain a {CONDNAME_BUFF_BARRIER} that absorbs damage equal to the amount of {STAT_health} recovered.","Nachdem deine Kreaturen manuell einen {CLASS_Life} Zauber {ACTION_cast}, erhältst du 1 [infusion_life]Lebensinfusion. Nachdem eine deiner Kreaturen manuell einen Zauber {ACTION_cast}, heilen sie deine Kreaturen um 10% ihrer {STAT_health} für jede [infusion_life]Lebensinfusion, die du besitzt, und erhalten eine {CONDNAME_BUFF_BARRIER}, die Schaden in Höhe der wiederhergestellten {STAT_health} absorbiert."
{ACTION_cast},perks.csv,687,2,2,"After your creatures manually {ACTION_cast} a {CLASS_Nature} spell, you gain 1 [infusion_nature]Nature Infusion. After any of your creatures manually {ACTION_cast} a spell, their stats are increased by 3% for each [infusion_nature]Nature Infusion you have.","Nachdem deine Kreaturen manuell einen {ACTION_cast} {CLASS_Nature}-Zauber wirken, erhältst du 1 [infusion_nature]Naturinfusion. Nachdem eine deiner Kreaturen manuell einen {ACTION_cast} Zauber wirkt, werden ihre Werte um 3% für jede [infusion_nature]Naturinfusion, die du besitzt, erhöht."
{ACTION_cast},perks.csv,689,2,2,"After your creatures manually {ACTION_cast} a {CLASS_Sorcery} spell, you gain 1 [infusion_sorcery]Sorcery Infusion. When any of your creatures manually {ACTION_cast} a spell, your creatures gain 1 random buff as long as you have at least 1 [infusion_sorcery]Sorcery Infusion, plus 1 additional random buff for every 3 [infusion_sorcery]Sorcery Infusions you have beyond that.","Nachdem deine Kreaturen manuell eine {CLASS_Sorcery} Zauberformel {ACTION_cast}, erhältst du 1 [infusion_sorcery]Zauberinfusion. Wenn eine deiner Kreaturen manuell einen Zauber {ACTION_cast}, erhalten deine Kreaturen 1 zufälligen Buff, solange du mindestens 1 [infusion_sorcery]Zauberinfusion hast, plus 1 zusätzlichen zufälligen Buff für jeweils 3 [infusion_sorcery]Zauberinfusionen, die du darüber hinaus besitzt."
{ACTION_cast},perks.csv,691,2,2,"While you have at least 1 stack of each Infusion, your creatures can {ACTION_cast} Colorwave. After your creatures {ACTION_cast} Colorwave, you lose 1 of each Infusion.","Solange du mindestens 1 Stapel jeder Infusion hast, können deine Kreaturen Farbwelle {ACTION_cast}. Nachdem deine Kreaturen Farbwelle {ACTION_cast} haben, verlierst du 1 von jeder Infusion."
{ACTION_cast},perks.csv,693,1,1,Your creatures' spells are <10>% more potent for each time your creatures have {ACTION_cast} Colorwave in the current battle.,"Deine Kreaturen-Zauber sind für jedes Mal, wenn deine Kreaturen {ACTION_cast} Farbwelle im aktuellen Kampf gewirkt haben, <10>% stärker."
{ACTION_cast},perks.csv,695,2,2,"After your creatures manually {ACTION_cast} a spell, they also {ACTION_cast} the Spell Gem below it.","Nachdem deine Kreaturen manuell einen Zauber {ACTION_cast}, {ACTION_cast} sie auch den Zauberstein darunter."
{ACTION_cast},perks.csv,697,2,2,"After your creatures manually {ACTION_cast} a spell, they also {ACTION_cast} the Spell Gem above it.","Nachdem deine Kreaturen manuell einen Zauber {ACTION_cast}, {ACTION_cast} sie auch den Zauberstein darüber."
{ACTION_cast},perks.csv,699,1,1,Your creatures {ACTION_cast} spells <1>  additional time(s).,Deine Kreaturen {ACTION_cast} Zauber <1> zusätzliche(s) Mal.
{ACTION_cast},perks.csv,705,2,2,"After your creatures have collectively {ACTION_cast} Colorwave at least 5 times, they can continue to {ACTION_cast} it for the rest of the battle and it consumes no Infusions.","Nachdem deine Kreaturen gemeinsam mindestens 5 Mal Farbwelle {ACTION_cast} haben, können sie sie für den Rest des Kampfes weiterhin {ACTION_cast}, ohne Infusionen zu verbrauchen."
{ACTION_attack},perks.csv,711,1,1,Your creatures' on-attack and on-cast effects trigger <1>  additional time(s) after they {ACTION_attack} or {ACTION_cast} a spell.,"Deine Kreaturen-Effekte bei Angriff und bei Zauber werden <1> zusätzliche(s) Mal ausgelöst, nachdem sie {ACTION_attack} oder einen Zauber {ACTION_cast}."
{ACTION_cast},perks.csv,711,1,1,Your creatures' on-attack and on-cast effects trigger <1>  additional time(s) after they {ACTION_attack} or {ACTION_cast} a spell.,"Deine Kreaturen-Effekte bei Angriff und bei Zauber werden <1> zusätzliche(s) Mal ausgelöst, nachdem sie {ACTION_attack} oder einen Zauber {ACTION_cast}."
{ACTION_defend},perks.csv,715,1,1,Your creatures' on-defend and on-provoke effects trigger <1>  additional time(s) after they {ACTION_defend} or {ACTION_provoke}.,"Deine Kreaturen lösen Effekte bei Verteidigung und bei Provokation <1> zusätzliche(s) Mal aus, nachdem sie {ACTION_defend} oder {ACTION_provoke}."
{ACTION_provoke},perks.csv,715,1,1,Your creatures' on-defend and on-provoke effects trigger <1>  additional time(s) after they {ACTION_defend} or {ACTION_provoke}.,"Deine Kreaturen lösen Effekte bei Verteidigung und bei Provokation <1> zusätzliche(s) Mal aus, nachdem sie {ACTION_defend} oder {ACTION_provoke}."
{ACTION_attack},perks.csv,743,1,1,"After your creatures {ACTION_attack}, they gain {CONDNAME_BUFF_SPLASH} and {CONDNAME_BUFF_SAVAGE}.\n\n{CONDDESC_BUFF_SPLASH}\n\n{CONDDESC_BUFF_SAVAGE}","Nachdem deine Kreaturen {ACTION_attack}, erhalten sie {CONDNAME_BUFF_SPLASH} und {CONDNAME_BUFF_SAVAGE}.\n\n{CONDDESC_BUFF_SPLASH}\n\n{CONDDESC_BUFF_SAVAGE}"
{ACTION_defend},perks.csv,745,1,1,"After your creatures {ACTION_defend}, they gain {CONDNAME_BUFF_DEFENSIVE} and {CONDNAME_BUFF_REBIRTH}.\n\n{CONDDESC_BUFF_DEFENSIVE}\n\n{CONDDESC_BUFF_REBIRTH}","Nachdem deine Kreaturen {ACTION_defend}, erhalten sie {CONDNAME_BUFF_DEFENSIVE} und {CONDNAME_BUFF_REBIRTH}.\n\n{CONDDESC_BUFF_DEFENSIVE}\n\n{CONDDESC_BUFF_REBIRTH}"
{ACTION_provoke},perks.csv,749,1,1,"After your creatures {ACTION_provoke}, they gain {CONDNAME_BUFF_TAUNT} and {CONDNAME_BUFF_PROTECT}.\n\n{CONDDESC_BUFF_TAUNT}\n\n{CONDDESC_BUFF_PROTECT}","Nachdem deine Kreaturen {ACTION_provoke}, erhalten sie {CONDNAME_BUFF_TAUNT} und {CONDNAME_BUFF_PROTECT}.\n\n{CONDDESC_BUFF_TAUNT}\n\n{CONDDESC_BUFF_PROTECT}"
{ACTION_cast},perks.csv,757,1,1,"After your creatures {ACTION_cast} a spell, they gain {CONDNAME_BUFF_ARCANE}.\n\n{CONDDESC_BUFF_ARCANE}","Nachdem deine Kreaturen einen Zauber {ACTION_cast}, erhalten sie {CONDNAME_BUFF_ARCANE}.\n\n{CONDDESC_BUFF_ARCANE}"
{ACTION_attack},perks.csv,767,1,1,"After your creatures gain a buff, they have a <2>% chance to {ACTION_attack} random enemy.","Nachdem deine Kreaturen einen Buff erhalten, haben sie eine <2>% Chance, einen zufälligen Feind zu {ACTION_attack}."
{ACTION_cast},perks.csv,771,1,1,"After your creatures gain a buff, they have a <2>% chance to {ACTION_cast} one of their spells.","Nachdem deine Kreaturen einen Buff erhalten, haben sie eine <2>% Chance, einen ihrer Zauber zu {ACTION_cast}."
{ACTION_attack},perks.csv,779,1,1,"After your creatures {ACTION_attack}, they afflict the enemy with {CONDNAME_DEBUFF_INVERTED}. The potency of this debuff is equal to <10>% of the damage they caused.\n\n{CONDDESC_DEBUFF_INVERTED}","Nachdem deine Kreaturen {ACTION_attack}, belegen sie den Feind mit {CONDNAME_DEBUFF_INVERTED}. Die Stärke dieses Debuffs entspricht <10>% des verursachten Schadens.\n\n{CONDDESC_DEBUFF_INVERTED}"
{ACTION_cast},perks.csv,785,1,1,"After your creatures {ACTION_cast} a spell, they afflict a random enemy with {CONDNAME_DEBUFF_INVERTED}. The potency of this debuff is equal to 10% of the caster's highest stat.\n\n{CONDDESC_DEBUFF_INVERTED}","Nachdem deine Kreaturen einen Zauber {ACTION_cast}, belegen sie einen zufälligen Feind mit {CONDNAME_DEBUFF_INVERTED}. Die Stärke dieses Debuffs entspricht 10% des höchsten Attributs des Zauberwirkers.\n\n{CONDDESC_DEBUFF_INVERTED}"
{ACTION_attack},perks.csv,813,1,1,"After your creatures {ACTION_attack}, they have a <5>% chance to {ACTION_cast} [icons,1980] Mind Control on the target.","Nachdem deine Kreaturen {ACTION_attack}, haben sie eine <5>% Chance, [icons,1980] Gedankenkontrolle auf das Ziel zu {ACTION_cast}."
{ACTION_cast},perks.csv,813,1,1,"After your creatures {ACTION_attack}, they have a <5>% chance to {ACTION_cast} [icons,1980] Mind Control on the target.","Nachdem deine Kreaturen {ACTION_attack}, haben sie eine <5>% Chance, [icons,1980] Gedankenkontrolle auf das Ziel zu {ACTION_cast}."
{ACTION_attacks},perks.csv,817,1,1,"When an enemy {ACTION_attacks} one of its allies, its highest stat is used to determine the damage dealt.","Wenn ein Feind einen seiner Verbündeten {ACTION_attacks}, wird sein höchster Wert verwendet, um den verursachten Schaden zu bestimmen."
{ACTION_casts},perks.csv,819,1,1,"When an enemy {ACTION_casts} a spell on one of its allies, its highest stat is used to determine the potency of the spell.","Wenn ein Feind einem seiner Verbündeten einen Zauber {ACTION_casts}, wird sein höchster Wert verwendet, um die Stärke des Zaubers zu bestimmen."
{ACTION_attacks},perks.csv,833,1,1,"After an enemy {ACTION_attacks} one of its allies, it afflicts the target with a random debuff.","Nachdem ein Feind einen seiner Verbündeten {ACTION_attacks}, belegt er das Ziel mit einem zufälligen Debuff."
{ACTION_attacks},perks.csv,835,1,1,"After an enemy {ACTION_attacks} one of its allies, your creatures gain a random buff.","Nachdem ein Feind einen seiner Verbündeten {ACTION_attacks}, erhalten deine Kreaturen einen zufälligen Buff."
{ACTION_defending},perks.csv,839,1,1,"While your creatures are {ACTION_defending}, the creatures adjacent to them take 50% less damage.","Während deine Kreaturen {ACTION_defending} sind, erleiden die Kreaturen neben ihnen 50% weniger Schaden."
{ACTION_defended},perks.csv,841,1,1,Your creatures take 5% less damage for each time they've {ACTION_defended} in the current battle.,"Deine Kreaturen erleiden 5% weniger Schaden für jedes Mal, wenn sie im aktuellen Kampf {ACTION_defended} haben."
{ACTION_defend},perks.csv,843,1,1,"After your creatures {ACTION_defend}, they gain 10% {STAT_defense} and a {CONDNAME_BUFF_BARRIER} that absorbs the same amount of {STAT_defense}. If the creature already has a {CONDNAME_BUFF_BARRIER}, it explodes, dealing damage to enemies equal to 50% of the {CONDNAME_BUFF_BARRIER} strength.\n\n{CONDDESC_BUFF_BARRIER}","Nachdem deine Kreaturen {ACTION_defend}, erhalten sie 10% {STAT_defense} und eine {CONDNAME_BUFF_BARRIER}, die die gleiche Menge an {STAT_defense} absorbiert. Wenn die Kreatur bereits eine {CONDNAME_BUFF_BARRIER} hat, explodiert diese und fügt Feinden Schaden in Höhe von 50% der {CONDNAME_BUFF_BARRIER}-Stärke zu.\n\n{CONDDESC_BUFF_BARRIER}"
